cliente_id;nome;ultima_compra;canal_origem
d54c00be-e499-462b-b02a-e71d2f30b24b;Isaque Lima;2023-07-09;2
c2992614-1010-4a32-a9a9-5b713e168e84;Aylla Sá;2024-09-16;1
fb1075b6-2402-4e8b-8e32-81e64d673a2d;Juliana Barros;2023-03-03;3
faefb0cc-ed7f-46d4-9e7e-44ea3c15c746;Júlia Ramos;2023-03-23;3
a068a08d-4d77-4279-add8-dfd19a086848;Danilo Oliveira;2024-01-05;2
63e06d82-2d6f-4016-bc5f-d6458cd21acd;Laís Oliveira;2024-03-23;3
0a773a64-ce43-4680-8adb-8f367b590275;Rafaela Cunha;2023-06-08;3
8567de03-66ba-47aa-bd94-06305f356106;João Gabriel Melo;2025-03-22;3
9082a60f-34b6-4ff6-865b-40fae9df5913;Júlia Novaes;2023-08-01;2
3948d795-3906-47bc-81d3-e5550087a81d;Ana Liz Campos;2024-10-05;3
0c6ac3c5-a592-4cfa-83f3-7944e9362060;Oliver Almeida;2024-07-14;1
eaa6591f-a9d1-435c-8115-2176599ea851;Gabrielly Castro;2024-05-12;2
06c658d1-302d-4ea0-b5c4-8f1d43fa3ca6;Benicio Sales;2023-04-14;1
cf897224-f8cc-4919-9ae5-95dd7a7f95c5;Bianca Pacheco;2024-12-19;2
c638920f-7eca-42d5-bcc5-768f6e3a4887;Stella Pimenta;2024-10-29;3
68c8c5a7-401e-4f39-a230-fe07684d3462;Rafaela Siqueira;2023-09-12;2
7c37392c-3c29-4915-8b2c-d1333817cba8;Nicolas Freitas;2024-08-06;3
25d93fc6-b4c2-48d1-a4b0-ce6ffbd37e89;Maria Laura da Mata;2025-03-01;1
c0ab40e3-b0f4-4ed4-b461-fc0ce76ee39d;Thales Novaes;2024-08-29;1
1c270053-d4e8-4c3d-a2c4-a1d51d7fba06;Natália Monteiro;2023-10-03;1
970ef055-eb23-4f14-8ba9-c6ada04f8ccc;Milena Rezende;2024-06-05;2
d1b3f1bc-01c4-44ba-aaa7-9e390c92aa92;Yasmin Porto;2023-05-20;3
c7101efa-b731-414a-b45d-7aa93ec2b179;Ana Sophia Mendes;2024-04-29;3
3afcc7f7-f4b0-4b86-8dbe-7b432d64db99;Ana Lívia Costa;2025-03-22;1
4dfed771-61e5-4539-9441-7b0f280021e2;Theodoro Montenegro;2023-06-13;1
3c8f7b5a-907f-430f-b879-02380f6ea0a0;Jade Duarte;2024-07-13;1
2215f9ce-4bee-4b37-9d69-ad2f6899ba4e;Paulo Almeida;2024-10-28;3
94a49fbc-0f96-423f-afc9-ebf9427a68ad;Ian Jesus;2024-02-23;2
fcbff081-d793-4b95-b31d-1e717abeeaaa;Yago Pinto;2024-08-06;1
d4555628-6ac6-498c-9f0c-c7fabac5b699;Vitor Sousa;2025-03-24;3
9a3594e0-f00a-484c-b304-184a019f2258;Oliver Cavalcanti;2023-06-26;3
a9347f4c-d6f4-4c26-b8bb-75cb4dd30ec3;Alícia Correia;2025-01-18;3
c6dc204d-de6c-4253-bfde-30e64f4f1149;Calebe Camargo;2023-08-03;3
2f364ec4-8666-418c-9a79-4b184a24a692;Bruna Castro;2023-01-29;3
8c3da0b5-ab97-4a07-8533-642caca807d4;Esther Peixoto;2023-08-04;1
dda53bfd-0649-41b5-92d2-5e872a970ffc;Francisco Cardoso;2023-06-07;3
dd8455a7-09f0-4240-b7be-70cad741bb8e;Bárbara Souza;2024-08-31;2
3c7aa609-57f8-4a3f-9b9e-fa5fc8fc4bdf;Hadassa Novais;2024-03-26;3
3322e7c1-fa09-4e3d-b593-ad412aedb21b;Eduarda Vieira;2023-04-26;3
314dfedb-d2c8-416a-8f5e-8e9704d11d93;Rhavi Gomes;2023-05-02;1
ba151f4c-6568-41ec-b19e-b4d88a012904;Felipe Pacheco;2023-09-14;2
a709ef61-7669-4eb6-88ea-386a0edaad1c;Arthur Gabriel Cirino;2024-04-28;1
892b47dc-e7b5-439d-bfb1-5913cf3c8436;Cecília Ferreira;2023-05-15;2
c367d6fe-34e9-4ef9-a6b6-93aeaccd2560;Bianca da Mata;2023-10-31;2
e7f5c559-b1bc-486c-a235-2121267a5015;Vitor da Mota;2024-07-18;3
67b5a564-ba53-487a-b540-006fe02994f9;Joana Gonçalves;2025-03-06;3
aea1a831-cab9-4e04-b44e-6d726de08af0;Vitória Dias;2024-01-04;1
1681feb1-257e-4ada-b15f-96a1c59256ae;Arthur Gabriel Cunha;2025-02-15;1
1a9fe531-f173-4596-89a9-50bc90340567;Liz Farias;2024-06-28;3
78667bb5-0b54-4c02-8ea1-7aae6dc8548c;Sophie Sá;2023-07-03;3
756090c2-effc-419d-8edb-faf1d90a96dc;Luna Sales;2023-11-24;3
644b3a6b-56ca-4973-9eda-8cd713365376;Erick Oliveira;2023-11-25;1
b6b6aed9-8957-441f-b207-dad1e5d4f2e9;Esther Lima;2024-03-12;3
266f4996-b9eb-443d-bf06-1b39f728601b;Maria Pimenta;2024-03-03;1
961b6d84-59f8-45a2-a438-98de1273f9f2;Francisco Correia;2024-08-08;2
38f72e08-edb5-47f7-81bd-588c18d35492;Davi Carvalho;2024-11-04;2
13f81ab0-ebb4-48dd-867e-2028bc86cfd6;Ana Luiza Novaes;2023-02-28;1
3a64485a-875e-4f53-b84a-d3c4e0251881;Otto Silveira;2024-03-13;2
40ad46af-744f-4c11-8620-44a4f22c519b;Yan Carvalho;2023-11-19;3
fb436fc0-ac3b-42b3-800e-86a9aafc9ea6;Nicolas Vasconcelos;2024-02-06;2
24ab8ba8-e213-4910-8ca2-7e62c8c603d7;Manuella Vieira;2024-04-03;3
fe115c98-b974-4952-87c4-9947de1bfa1e;Pietra da Rocha;2024-03-09;3
7032190b-b2e0-420d-a78a-fb869f8f6b39;Marcela Rezende;2023-10-27;1
a021b878-3e27-497a-8122-cebc75186d2b;Enzo Gabriel Mendes;2024-09-14;3
940e2054-4204-4b0b-ad5f-9f114b224389;Dante Fonseca;2024-06-02;3
e54abdd6-7812-41c6-81cf-53c10cacb5c6;Juan Guerra;2024-08-17;3
280575d5-b9c0-4904-ae34-e077ced57e0c;Alícia Castro;2024-03-15;2
637fc304-c0b6-42ca-b4fc-5133905d1b75;Lucca Abreu;2025-01-01;1
d55a72b0-762b-408b-926d-5624fc91edf4;André Moraes;2024-04-04;3
876c018a-4a84-4d7a-9096-01a39cf13747;Isabella Peixoto;2023-05-07;1
9419253b-11da-4ce9-9edb-2cc771c4b838;Marcos Vinicius Pereira;2024-08-20;3
63212555-a4d3-489b-8049-212dc2df327c;Lavínia Teixeira;2023-06-16;2
71094460-2404-4e86-9f90-a9cd7d9f933c;Carlos Eduardo Barros;2024-06-23;3
047b15e2-c351-4827-9df6-c32b5c22323c;Hadassa Câmara;2024-02-17;1
fd63ce7d-c307-4a1c-b587-26b6f262d845;Isabela Siqueira;2023-10-19;2
bc903ee4-2e8d-4fdd-b8e0-7b448443a4ad;Benjamin da Conceição;2024-05-16;3
10d08ac7-b53e-4e63-8048-b9e11b1340e0;João Guilherme Rocha;2023-09-02;3
eaaca2b3-2a23-43a4-9d73-1d524d915303;Nathan Castro;2023-12-28;1
aaa6101c-b9ac-4726-b3e4-dd554829e855;Lívia da Cruz;2024-09-11;3
1ca5b9ef-f990-4278-8a42-4b40dcbd3c89;Igor Guerra;2024-08-04;1
2cd11736-12ce-4635-9f6b-1a5ee7de84c0;Ravi Lucca Montenegro;2024-11-11;2
8e817fb9-3e3c-404f-aea9-964fd68a799a;Emanuel Mendes;2024-07-15;1
ad5aa27e-a90d-4e17-a035-93b38f542c9d;Ravi Cardoso;2023-05-15;3
e49c0f0e-0764-4de7-8f5a-68dfa8b3d95b;Luan Moraes;2023-02-19;1
187634f4-185f-4639-946a-46eb05c91f3b;Ana Vitória Costela;2023-09-23;3
64cbdef5-6d61-4974-b76c-fe63ffa58ba3;Daniel Rocha;2025-02-10;2
d5d0a07e-a9b9-4d09-95fc-a598b66ce740;André Nogueira;2023-08-21;3
afe7b90a-37e6-4da2-bbe2-c5af2f3fb480;Beatriz Cardoso;2024-07-06;1
58b768ee-54dd-4ff1-bfc4-e3696db118e0;Alice Fonseca;2023-05-04;3
787ea0a7-cc67-421d-b1a4-b3e81e173bd4;Bryan das Neves;2023-05-26;1
e6fe49dc-9694-416a-88f0-841e02341161;Maria Liz Dias;2023-05-28;1
603b2128-6f16-49f2-b7e9-d45f0e544537;Maria Rios;2024-09-18;3
d334b830-b0ac-4fc9-86fd-46f505ae746a;Rhavi Carvalho;2023-12-30;1
fde54b9a-09bf-4680-aa65-9bd2117b6577;Carlos Eduardo Camargo;2023-03-17;1
38f52ccd-e089-44ad-82c5-bf8e7529f94e;Lucas Gabriel Abreu;2024-07-18;3
fbb8a853-230c-46d3-92ad-b096e00e13f9;Cauê da Conceição;2023-03-09;1
ada2f25c-7025-4876-8ab7-a51d85ae76ba;Bella Cardoso;2023-09-23;1
067aa122-e5d0-4222-9191-eed9c983fe32;Noah Pinto;2023-06-26;1
a55c913c-cf32-4c20-9ee9-c7aadd7605a3;Théo Câmara;2024-10-07;1
fc90d777-71b2-42df-b547-428d6cca77c1;Otávio Carvalho;2024-06-30;3
d82c7391-d94f-458d-9ef7-60057c115be7;Caroline Ribeiro;2024-07-05;1
fcb4ccb4-75ce-4e61-bc7d-061b4fb90ec6;João Miguel Silva;2024-03-07;3
b49274f9-85f3-40fc-b185-3cfa72df0e28;Amanda Machado;2023-04-14;3
ee248ad7-e42b-454d-98fe-ce8f58f96e97;Anna Liz Machado;2023-02-11;3
68c5a645-559d-4a6d-bb48-600426bb21c7;Felipe Nunes;2023-03-14;1
c2d83fa7-f054-4979-8029-6e11def4c419;João Gabriel Campos;2023-04-01;3
6f7aa496-a438-4410-a5d8-288b4460ddfd;Otávio Garcia;2023-12-21;2
00dedf08-20b4-48ae-bfe6-07c8d15e7469;Pedro Lucas Moraes;2025-01-15;1
5cae60a6-fdb4-4fb0-b196-83595808cb32;Léo Novaes;2023-08-14;1
23c9818f-d069-4e5c-b784-39c9a05f8a4f;Luiz Otávio Albuquerque;2023-12-16;3
2d5fdd06-eefb-48cf-b4f6-e8c924f97e6d;Isabel Leão;2023-09-08;3
624f2a8d-a909-4e44-b23a-8352ac6ce992;Pietra Garcia;2023-02-14;3
894231aa-5d55-42b8-b586-316b4efe5404;Valentim Câmara;2023-02-26;3
27f054c9-cbb9-44cc-a05f-acc2dfc76d91;Bruno Cavalcante;2023-04-02;3
696b633d-6fc6-48df-8afc-087a08f83f2f;Luísa Moura;2024-08-11;1
26756e0f-21d9-43af-9441-6d87b8fa74d2;Cauê Fernandes;2025-03-30;2
70935cf6-90a2-462e-817b-7e3baea2a643;Davi Luiz Guerra;2024-06-29;2
ff94c4ec-0091-4cde-8177-0a8994d15dda;Antony Campos;2023-06-23;3
782e9be9-3b03-4acf-a552-6ee4d29adf19;Noah Montenegro;2024-06-11;2
8b4a397e-a92e-4202-8667-94c3cb20f8ab;Ravi Pastor;2023-05-25;3
ec51ea88-185d-4b41-b37a-ce7a4447ce65;Maria Luísa Teixeira;2024-04-02;3
4fd24f7c-e613-42ab-a27f-ae58a74ec87e;Maya da Mota;2023-01-01;1
7e3b3ef4-31ce-4a14-a69d-ea3bb006e99a;Carolina Ramos;2023-05-19;2
5933be71-54cc-4c39-9bb8-1310134ca81f;Diogo Gomes;2024-09-03;1
1e5ce0de-266d-46b0-9a6e-d6395df51472;Benício Dias;2024-08-14;1
247d485e-6fed-483a-bbd2-a7530b280006;João Miguel Ribeiro;2023-08-28;2
765a24ed-41bd-4715-a2a9-8942b1fe10c2;Maria Alice Câmara;2024-07-09;1
88fe1442-a7a9-44fa-b1a4-a99f679a289f;Vitor Hugo da Rosa;2023-06-22;3
1a28ff83-a6fd-4e87-ab6b-0840757ff019;Lucas Gabriel Moura;2023-05-11;1
3bc138f7-7cf2-4679-88b0-6e7fcbb9a226;Rodrigo Borges;2023-07-17;1
f8a312a1-d1b9-483d-bedf-9a3b726aa362;Maria Flor Lima;2024-02-10;1
3951bddc-72df-4cb7-af95-122ba917b508;Vicente da Paz;2023-09-04;2
a9884fe7-cbaf-40e4-8a69-dff192a5c6ce;Ravi da Mota;2023-03-10;3
5ac460c4-f4eb-44b7-a1bc-47a1571d8260;Pietra Campos;2023-05-20;3
45cb8a77-de28-4e0c-a76a-3a7ee465e14f;Arthur Gabriel Rodrigues;2023-09-18;2
fc90395e-1145-45f0-90be-09ca0d68cfb2;Sophie Leão;2023-09-11;2
b0f88f97-533a-4799-931a-f5e41acc77ad;Gabrielly Nogueira;2023-10-16;2
fc183756-f009-44be-9962-a5773669be32;Rael Cunha;2023-08-22;3
90cd9ab8-8765-4e3e-938c-4e8c5667a215;José Miguel Rios;2023-08-24;2
3376139a-7e8c-4d65-8c57-c285d600267d;Ana Luiza Fonseca;2024-09-07;2
85213cb1-d153-485f-9a7d-7a08fba2c1d3;Samuel Nascimento;2024-04-21;1
1520c658-ce9d-4d3b-9136-0c4e0f4cedbc;Júlia Marques;2024-07-29;2
a96d320d-2e21-46a3-879d-970b0113d1d7;Davi Lucca da Conceição;2023-03-30;3
93f680e6-f6a3-43ca-a1a0-1e76db02e283;Pedro Viana;2023-08-17;2
3bea73db-f1d1-4de7-a938-5aed564a447e;Pedro Lucas Barros;2024-09-20;1
6a648f57-403a-4429-8724-f9b3bc9ead3d;Maria Isis Pimenta;2023-06-20;3
1a0d9b77-ef36-420f-94ca-2a86a9d6ec83;Arthur Miguel Pinto;2024-12-30;3
322e9077-f3fd-4bb5-99ea-2e44c65fd2c4;Esther Leão;2024-06-22;3
1a135626-29bd-430b-a3a2-17b1909fa5ab;Marina da Cunha;2024-05-21;2
5f19e361-cf01-4406-87ce-f17cb64d097f;Liam Cunha;2024-05-24;3
9e28690a-1d4b-4d02-9f84-244655714aec;Stella Brito;2023-10-01;2
85b2ffa3-c39c-4074-9dbb-f94b269281e5;Maria Laura Brito;2024-01-10;3
188e0d0f-fb6a-4560-8219-6d23962c8176;Luísa Ramos;2023-03-09;3
f8580e2a-1898-4e74-8b9d-31c1054086b1;Antonella Carvalho;2024-03-11;3
a1be3c07-779c-4b90-b529-f00e12579cf7;Sara Casa Grande;2024-02-04;2
b028ff33-594b-49b2-971b-7de5852198e4;Maysa Souza;2023-05-02;1
582ec06e-9089-4d1d-bee0-44614a3a28b8;Raquel Correia;2023-05-04;2
fda41f94-9af0-4594-a812-9f4e6d2ba313;Milena Nogueira;2025-01-22;1
05ca584c-3cd7-4094-a26e-892238b830d1;João Pedro Aragão;2023-01-07;2
f729da6c-ead1-4093-b29d-4ef44d242d0e;Manuela Camargo;2023-09-30;1
c98671cd-50b7-41eb-9ed6-ff4d00487952;Rebeca Oliveira;2023-05-07;1
c862702f-d20d-4583-a898-4bef42398721;Sofia Siqueira;2024-09-06;1
93a0d1a6-8201-4c26-b8af-df9c74ec5430;Bernardo Gonçalves;2025-03-05;3
8bf9a2db-050b-4536-b5b0-c0e4165dd6fd;Juan Montenegro;2024-05-06;1
4e5f0975-f427-4ffc-a5d8-de493359faf8;Mirella Pinto;2023-05-21;2
679adfe9-09b3-4a18-9f16-4d5255e800be;Ana Monteiro;2024-07-20;2
cd593fe1-e3fa-4703-8395-84b0695e76cf;Mirella Campos;2023-05-25;3
33eee96f-3e7d-4387-a1f4-0e990f2efbf7;Rafaela Almeida;2024-01-26;3
59a17e84-02bd-4869-b8eb-16508ecbaabd;Heloísa Mendonça;2024-03-21;3
0a5cab7a-f0e9-48d4-83f8-d25648b36c3a;Maya Pinto;2025-02-23;3
944ddbd1-3ff5-4caa-b2e3-593dc8969162;Júlia Almeida;2023-10-11;2
0857c471-fd05-47da-939c-d342b827a139;Isaque Lopes;2023-05-02;3
8aebc536-9258-440a-b030-c06287c2609f;Luana Mendes;2025-03-08;2
1afb126b-5b4d-4632-9a95-749a9442e63f;Nicole da Rocha;2024-09-23;1
f5fb9f2e-f8ae-4894-9d00-2ecdfc40f9aa;Luísa Correia;2023-08-11;1
40fbf97e-32f7-454d-8a12-b6011b87c5b5;João Gabriel Gomes;2023-06-12;3
9bb24164-742a-498d-9838-80957aea273a;João Vitor da Mota;2023-08-23;3
13ce06ec-4514-492d-99fd-89fa9ddeb706;Maria Isis Lima;2023-10-23;3
d54dc87e-34e7-42f3-bffa-6208d1df2a64;Matheus Nunes;2023-07-24;3
653bba7c-8799-40db-8842-f93836244047;Alícia Gonçalves;2023-09-07;1
3fddedd4-6879-4272-91dc-a9756537cab6;Leonardo Lopes;2023-05-01;3
076403e8-33b3-4243-82c6-3b086139146b;Arthur Gabriel Cavalcante;2024-05-16;3
d730189d-586a-453f-8183-0205a955d9c6;Thales Araújo;2024-10-16;2
19e6b107-aa29-4465-87ac-09df559adc29;Bella Azevedo;2023-04-03;1
1838625a-b587-46f3-ad5a-56e71c93570b;Alice Sales;2023-03-24;3
2c8dd6a8-9c09-4c48-a3a8-8774ea934af4;Vinicius Peixoto;2023-10-09;3
b986f8b4-10a5-409d-8abf-2c5aa37eedd9;Leandro Vargas;2023-12-25;2
e675699c-1231-4060-b3bd-228ada6165c7;Camila Lopes;2023-03-30;3
4fdb294b-f0ad-44ba-9f9b-866d3efc6ddc;Kevin Cirino;2023-08-21;1
6e5422bd-8635-4a1a-a35d-4f4b83a14601;Gabriel Farias;2024-09-15;2
2f93d363-0f82-4ed3-beb6-46605f581b3e;Thiago Pires;2024-04-20;3
a798a868-3cb4-41b3-9c30-49dc7fc0dfe1;Evelyn Alves;2023-02-02;2
65081bbc-1537-4317-bb2d-6ddab43d7c68;Agatha Gonçalves;2023-08-28;3
b13df503-4514-401f-9430-8c659bce782e;Liam Pimenta;2024-06-12;2
64d8272a-fd47-4c30-80f9-21591b4f7207;Lavínia Sales;2023-04-24;2
703f1ec1-0146-4d50-bd02-8088b3e12f11;Mariana da Paz;2023-05-26;2
cc4389dc-c019-49b8-8503-6a62fea26dd3;Laura Sales;2024-05-22;1
71e726b4-5ac8-48e8-a164-9ed82e1588d1;Paulo Macedo;2023-07-01;2
8e603d7f-fd04-4be9-a951-7c62754d9f4a;Kaique Castro;2024-07-27;3
a2e01d36-8667-474c-8bdc-e50298b4a1d6;Thiago Aparecida;2024-02-05;2
af6a6c6f-1f2e-4e41-a6fd-a816006036be;Aurora Correia;2024-06-09;1
431ebe43-e120-4be5-b82c-5a575e2218f0;Ravy Siqueira;2025-01-15;3
c5984b3e-ca19-474d-a79b-3427ab0d4620;Samuel Albuquerque;2023-07-28;3
5000e1fb-6170-451a-8c13-a741ee2e47d6;Alana Rocha;2024-09-23;1
08a26723-bdae-4be7-a66c-6bbad4d28992;Dom Costa;2025-01-28;2
eeb5dbd1-6dbe-41a7-9e9b-a8eb6444812e;José Pedro Lima;2023-03-23;3
c29d9c84-ad96-4bfb-a2db-4f38065ae3cc;Vinícius Barbosa;2024-07-05;1
7e756767-89f4-4c87-879d-0be103376e77;Juliana Vargas;2024-06-20;3
0210ee4b-bda1-4144-8ab7-06236e4a1974;Henrique Fernandes;2024-03-07;2
db4c1bc6-15df-410f-bcb8-62ace1a79aef;Lorenzo Moraes;2023-06-06;3
735005dd-db07-4f92-8675-5102a2e29cd5;Davi Miguel Monteiro;2023-08-22;2
00241a01-c314-4e39-9ec1-0e5ed2a9da8a;Ravi Viana;2023-03-19;1
94d3d942-803c-433f-a5f2-48959035d9d4;Ana Beatriz Borges;2024-06-29;1
6636088e-0d3d-4b1c-ade6-34b8baf33aba;Henrique Ribeiro;2025-03-18;3
3e6575fc-3e83-4c97-ada7-f894f5a582b9;Caleb Almeida;2023-04-09;3
b6f20bfc-4e4b-4f81-9d65-695a03a642e0;Rael Pacheco;2023-09-03;3
c5c4888d-5d14-45e5-9b89-b60e44f69fc0;Breno Barros;2024-01-03;2
940ac76d-430e-4b0f-8f9e-3b26b7550641;Kaique Ribeiro;2024-05-02;3
b21d4368-0657-4eac-86f3-ec6a87e4347e;Vicente Casa Grande;2024-08-01;3
2666ce6b-b13d-4a44-ab4d-fd456eba9c19;Isabela Macedo;2023-05-18;3
a853566a-19c1-4583-b4d9-ae6f0f6c67eb;Luna da Luz;2024-12-22;3
69bc4da1-dd9c-4834-9b5e-8513bb05e391;Oliver Abreu;2023-05-04;2
5623b24a-38fb-4470-af5a-426060674775;Samuel Caldeira;2024-08-03;1
917bd2fd-93d0-4b6c-9026-aec146a63bb8;Davi Miguel Vasconcelos;2025-02-21;2
b6bceb93-7c1d-496b-9369-88d27772cbe2;Maria Cecília Ribeiro;2023-09-11;2
0794f9d6-8941-449e-8204-d1739695f18e;Maria Helena da Mata;2024-09-09;2
33ca2af8-88eb-4772-abc4-698c2dfdba5f;Theo Freitas;2024-12-15;1
c38e502f-aecb-497c-8524-9b43993dd738;Kamilly Caldeira;2023-02-08;3
2017eea7-137d-4cd5-a959-1cc5e68e006e;Ayla Castro;2024-12-15;3
2b6e7196-8260-479e-802f-a68766da1ab6;José Miguel Cavalcante;2024-12-12;1
ed434098-e1a1-4a23-82b3-750a8cad7d62;Davi Miguel da Rocha;2023-08-15;1
680d4414-2202-4c67-bcf2-65733ad8a969;Marcos Vinicius Ramos;2023-09-23;2
745676cb-53aa-4c49-bf9b-8129669796e0;Bárbara Cassiano;2025-02-07;1
df2f33c6-30db-494c-bacd-ebf4d992607f;Thomas Silva;2023-12-23;3
9512490e-0878-43e7-ad45-af21681328c7;Ana Vitória Castro;2023-12-23;2
c0d0890a-bb1f-452d-8e3e-a2fc40d254c8;Marina Peixoto;2024-10-31;1
1b970c7a-bc01-445a-ac8c-539890e3e95a;Ana Clara Araújo;2023-03-15;3
eca15fbc-d0d8-4af1-b438-f7006481db10;Sabrina Garcia;2023-11-16;1
e9c88216-cacf-4881-97d2-e9aa9e7dec84;Pedro Pires;2024-09-06;3
6ae76d5c-7711-4291-acbe-7ea53c136b2f;Milena Alves;2023-12-18;2
294be77f-09e6-4253-813c-bca31ad69a45;Léo Macedo;2025-03-20;2
bacca5db-86dc-48fe-ad5f-f4644ab3f8e8;Giovanna Cavalcanti;2024-09-16;1
e6fd7f2e-dd9a-4c82-aba2-6288c7e14d73;Ana Liz Cirino;2024-03-06;3
4b22e073-e791-48ec-8990-89dfd0542123;Camila Nogueira;2024-11-04;3
95b66844-9816-4184-abd0-9a99efce0380;Maria Cecília Ferreira;2025-02-25;2
082cafaf-07b6-49f4-ab5e-0619767ec1be;Mariah Montenegro;2024-09-19;2
dc24a706-8ede-4fbb-9305-e5beeadef0b6;Vitor Pires;2024-10-23;3
599ba8dc-a002-4911-82d6-b2465137bd7b;Gustavo Henrique Martins;2023-12-09;2
0da1b37a-e506-4abb-8863-77cf973a8342;Yan Rodrigues;2024-06-06;3
c6d4ed8f-b425-4fef-bb9b-062b42ab5228;Vicente Fonseca;2024-06-01;2
ed2cc8b1-f24b-494f-87f8-d8072121a432;Anna Liz Santos;2025-03-14;3
4bb8864d-6218-4568-85ba-ab71885971da;Davi Miguel Moura;2025-03-01;3
b4401618-fa53-41c0-b9d9-2013fad70a98;Ravi Costa;2024-05-01;2
fc142897-f955-4122-8a49-2b7babecf3a6;Emanuelly Carvalho;2024-03-25;3
234597a8-fa07-494e-aff6-e6802808ec7f;Kevin Moraes;2023-07-05;1
62e6049c-80a3-4afd-8b10-aa69a4efd802;Murilo Barbosa;2025-01-30;3
7d641d5d-4b32-435b-bea7-09b225530180;Aurora Guerra;2023-05-06;1
f58f73cc-81c4-4d89-be96-4b11f5169904;Ana Laura Fogaça;2023-07-03;1
a08d99c8-bc52-43af-bfeb-a64d86232875;João Pedro Farias;2023-10-01;3
915571fe-7e4d-43e1-be9c-99f21ee53c10;Alana Teixeira;2023-04-18;3
25d8efb2-992c-4112-9da2-0a83c84e9843;Eloá Rezende;2023-08-25;2
8eeffe05-0bb2-4e6e-b9b3-dd4c721f55a7;João Vitor Oliveira;2024-04-05;1
6e3f2ba1-6ef7-45b5-ad07-547115d9af5d;José Miguel Cavalcanti;2025-01-04;1
530af7fb-377b-4330-b558-d7a446c6d146;Josué Costela;2023-09-01;3
b2888e0b-ad68-4c02-96c0-6327bde66271;Maria Vitória Correia;2023-01-25;1
a1b62e7c-4e41-4ae2-b25c-4ea211d294c1;Diego da Cunha;2025-03-18;2
54eebe51-d336-46df-8f6b-97c1341ef77c;Isaac Brito;2023-02-20;2
7e4c32a1-c1aa-4d10-b25d-57ccdda9e0bd;Léo Vieira;2024-05-14;1
642d1daa-6ec7-497f-8c08-6363bd956919;Luiz Gustavo Lima;2023-08-24;1
30a88d4f-b409-403d-8a68-c955cca55869;Leonardo Moraes;2024-04-30;1
d89f2d9c-6e99-491a-9dd2-6ba545459d2c;Nina Montenegro;2024-12-08;2
0929081d-d59e-4440-b85c-d72956fa827d;Henrique Albuquerque;2024-02-21;2
b2f156ae-95a4-4951-9207-a21d7495dfb5;Lavínia Aragão;2024-10-30;2
2ed015b5-763a-45da-8b10-2d6a2bfd251e;Isabelly da Luz;2023-08-05;3
cb8cd268-3598-4d19-8c69-f9f8e68ab45a;Luiz Felipe Macedo;2024-03-23;3
73608cda-a2f9-4d1d-aa1a-7f35ae8a4440;Pedro Miguel Souza;2024-04-20;1
a31f1dfc-7862-49f9-b10a-6a345cebd4f9;Henry Moraes;2024-01-09;2
1c35ed86-5328-411e-8fef-ec21b0bbd4c4;Liam Machado;2023-09-13;3
57a2e1b6-5281-4705-af87-e437e6d4ad69;Luiz Gustavo Lopes;2024-10-21;2
d4ff0ae5-0959-44bd-8c86-9e5db104891e;Luna Vargas;2025-01-30;1
fc7018e9-4c8c-4d48-bc5c-868a65a8263f;Ágatha Silveira;2024-04-03;1
28c6fe70-73de-42d5-a63d-e0e349d26e75;Eduarda Borges;2024-06-22;2
6516740e-7efa-497f-92f9-6f66c35186e6;André Novaes;2024-07-19;2
d4db5291-c6ad-44ea-8304-424a57d15274;Enzo Barros;2024-07-04;1
574779d5-75d9-4832-80ae-919b7efc469b;Cecília Campos;2023-12-04;3
ce892a54-32d1-4208-9030-8352431010c6;Maria Nascimento;2024-09-17;3
aea6254c-9a2d-4c0e-9c49-ef721aef37a0;Luiz Henrique Aparecida;2023-07-21;3
bb730a13-b314-493d-b78b-57fdd7fbacac;Henry Correia;2024-11-14;2
419d6ecb-64d2-4203-8604-1934dc79b7cd;Maria Helena Montenegro;2023-07-10;1
359e10b0-fde8-470d-8f01-7b3077b9e3bf;Marcelo da Rosa;2023-12-22;3
f31d99ad-975b-47ae-a631-12576bd4f9af;Mateus Duarte;2023-12-22;1
8d24d505-b593-4651-9fd3-a4e495d2ae34;Manuela Guerra;2023-10-08;2
d2d1635b-ce4f-47a5-a8fe-4d6bfc870c8e;Dante Campos;2024-04-22;1
5fd75d34-28a6-4ff0-9528-7913add2d4a8;Murilo Carvalho;2024-05-30;2
c0b51e6f-778a-4d54-ac6c-4794a3aa9994;Lavínia Viana;2024-03-09;3
c6688bbf-86db-4b84-af67-b87a91f5d5d3;Henry Viana;2024-08-02;3
7a457d94-0bd6-4010-8f83-1b6fada24d1e;Olívia da Cruz;2023-10-22;3
494cf9ff-ecd8-44cf-9c1c-59bb9c160822;Jade Monteiro;2024-02-25;2
078955d8-1129-40a2-aa71-4bb9cb3eac92;Rhavi Viana;2023-03-31;1
d58b13e7-cd96-4dc1-9747-332c7bcdc910;Juliana Abreu;2024-10-23;1
54f3b6e7-6109-4924-b0af-b968566f6d1c;Melissa da Costa;2023-11-26;1
1ab861dc-4ee9-4c86-b668-f0535b7d8cfd;Cecilia Moraes;2023-10-16;3
98d51af6-8a5d-4e02-949a-99aed3b27b8f;Theo Machado;2024-03-14;3
2ec0c273-6540-4612-96b0-022c14127a0d;Bianca Silveira;2023-11-05;1
6aad2d6c-8dec-47c1-a177-ca7d82c7f362;Enzo Gabriel Rodrigues;2024-09-07;3
